frame,label,mean_Cy3,mean_GFP,mean_ratio_Cy3/GFP,mean_ratio_GFP/Cy3,std_Cy3,std_GFP,std_ratio_Cy3/GFP,std_ratio_GFP/Cy3,Y,X,log_mean_ratio_GFP/Cy3
100,9870,773.086060606,709.9806060610001,1.0478235394700002,1.1519113193200001,392.177499841,97.07339110299999,0.431411093674,0.5075956384929999,5697.0,2252.5,0.1414225795536616
100,9871,3842.26829268,661.219512195,5.821266208940001,0.172542302938,237.001803471,36.3173762047,0.38520205195699997,0.011535212599500001,5700.0,6862.0,-1.7571128381525802
100,9872,657.438478747,706.6085011189999,0.897263711495,1.29538527286,309.659747088,93.6336509962,0.333963582126,0.507374067954,5699.5,7819.0,0.2588081589047716
100,9873,312.428368794,583.480851064,0.5366851623650001,1.8983302151400003,41.4863325802,34.3330783883,0.0733565945105,0.26030027796599997,5699.0,8020.5,0.6409746656344278
100,9874,403.019767442,835.577906977,0.482541394681,2.10657114842,77.136368703,125.18473688600001,0.0615253989191,0.27224011222600003,5704.0,8786.0,0.7450615775228515
100,9875,271.835294118,1039.86737968,0.294482542061,3.83866425185,20.8126513174,369.034994725,0.09911189260099999,1.3772774201299998,5699.0,2120.0,1.3451244550046855
100,9876,349.44651162800005,574.4697674419999,0.6100752308190001,1.69572794901,61.6701830716,34.563561501500004,0.111687370707,0.315599924627,5703.5,4571.0,0.5281121170797155
100,9877,295.00608828,561.710806697,0.526086831661,1.9190330063999999,26.3351532706,24.568267677399998,0.0511981589333,0.188720816203,5702.5,4873.0,0.6518214166692061
100,9878,267.062910798,984.6516431919999,0.29559726388,3.70037923675,22.2876370492,295.63185099599997,0.08711851986850001,1.11789641521,5697.5,5170.0,1.3084353108166986
100,9879,833.1227080389999,590.06629055,1.41165879519,0.83902706222,309.907157316,35.795963958899996,0.519554526842,0.380863021299,5703.0,6961.5,-0.1755123177073516
100,9880,272.24508150599996,924.3681843730001,0.335221228071,3.40606880408,23.5814775741,355.91809398099997,0.112727906757,1.3073510909700001,5688.0,88.0,1.2255587828820287
